,bidder_id,bid_count,country_count,ip_count,average_distinct_country_per_auction,average_distinct_dev_per_auction,average_distinct_merc_per_auction,average_bids_per_auction,num_auction,num_auction_won,percentage_win,avg_bids_auction,competitors,outcome
460,af50d549e86276f034e52037722dd5aetouu2,6,2,6,1.0,1.2,1.0,1.2,5,0,0.0,6.412517233640066e-05,304.8,0.0
461,cd856579a7c4850b60d8763520339449x0mqg,2,2,2,1.0,1.0,1.0,1.0,2,0,0.0,5.248792777661138e-05,260.0,0.0
462,f23ebc71f2d8d820db2bf0576ee7e148cxvkp,3,1,1,1.0,2.0,1.0,3.0,1,0,0.0,0.05357142857142857,28.0,0.0
463,04636b6c61c80f5325efe61183e8edb01ko20,4,1,3,1.0,1.0,1.0,1.0,4,0,0.0,0.00022212350066637052,256.5,0.0
464,07012e0507b4281d430b93ddcd96cae66und7,18,2,17,1.0,1.308,1.0,1.385,13,0,0.0,0.00013454322574858358,318.76923076923083,0.0
465,2271fe5b01f9b8f9d8409014ae4511524grmq,14292,86,9400,1.138,8.98,1.0,25.613000000000003,558,35,0.06272401433691756,0.021653265943376077,63.634408602150536,0.0
466,24db47d284a08aaf119eb3e0c45eb646i46j5,172,32,130,1.761,2.343,1.0,2.5669999999999997,67,1,0.01492537313432836,0.00016410178126759084,203.20895522388057,0.0
467,2d73ed3974473a764859084d51334440k5q7s,374,4,318,1.0,10.579,1.0,19.684,19,1,0.05263157894736842,0.011098910882274387,72.47368421052632,0.0
468,4199816cef8be846ca71ae752575744fimyto,449,2,437,1.0,1.0,1.0,40.818000000000005,11,0,0.0,0.003543049231813268,155.45454545454547,0.0
469,6ed39d7c89fa2d423017cc9811f0c469i2157,193,38,170,1.276,2.053,1.0,2.539,76,0,0.0,0.0002548648819962391,123.23684210526315,0.0
470,a539fbaf8b29613ff0e4f3e5831aa7a5p2cva,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,3.497604141163303e-05,434.0,0.0
471,b1410ac124aeb5ef6b06667786feb742tijnw,522,20,242,1.014,2.522,1.0,3.783,138,2,0.014492753623188406,0.0009060628099403074,168.05072463768116,0.0
472,baff2ce04381eb1bc4747d557bf52208vqmby,12,4,8,1.0,1.0,1.0,1.714,7,0,0.0,0.005042016806722689,39.0,0.0
473,068450aafae2a6e390e35925d964290cdliqf,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,6.228977201943441e-05,582.0,0.0
474,4d1542974bc322859d3d099b8c5193felot1k,335,7,309,1.0,2.8,1.0,6.7,50,1,0.02,0.0033377837116154874,71.76,0.0
475,4f57e657df5ee5d9207178b4b6858ddak9ouq,6,3,5,1.0,1.0,1.0,1.2,5,0,0.0,0.0003970354685018528,192.4,0.0
476,5f529b5ee68b60482c5d0c56ee91f3c2cjrmx,2929,41,490,1.9469999999999998,5.502999999999999,1.0,17.331,169,2,0.01183431952662722,0.00616190516262044,83.81065088757397,1.0
477,65f52b46edfc7fa64b9e74557a78e52c1it54,2,1,2,1.0,1.0,1.0,2.0,1,0,0.0,3.298914657077821e-05,515.0,0.0
478,683833b860c003e6c31c521c9cdb49a1kr6b4,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,1.860994850627248e-06,1112.0,0.0
479,70c6727cc40fdc6f752b28102f31a38b883io,14,2,3,1.0,1.125,1.0,1.75,8,0,0.0,0.0003910396067258812,88.875,0.0
480,84c4b58a1491da3a30710bcdf61f87054xfq6,2143,21,2095,1.038,4.8,1.0,5.09,421,23,0.05463182897862233,0.0026806230853809103,65.60332541567696,0.0
481,f01d8d55568b1f54b6946a1b78a3983exkz5u,3,1,2,1.0,1.0,1.0,1.0,3,0,0.0,0.0006720430107526883,199.66666666666663,0.0
482,faaa98763b59ed5f02836d4bd682035bfhujq,10,3,9,1.0,1.0,1.0,1.111,9,0,0.0,9.552740681301464e-05,292.3333333333333,0.0
483,22e65b6bf73fab510ee814cbaeb9ebc1252mu,929,17,657,1.01,4.433,1.0,9.577,97,1,0.010309278350515464,0.003396585133998757,164.2061855670103,0.0
484,238808859d7752579a415e89a395500fh2o65,10,4,8,1.2,1.6,1.0,2.0,5,0,0.0,1.815099449298827e-05,305.6,1.0
485,5b45b150b6b683a98b5bc19c4214f44cvzru7,2,1,2,1.0,2.0,1.0,2.0,1,0,0.0,3.721989701254497e-06,1112.0,0.0
486,6e848149cabc4434155aacb610fb20de6vq5b,650,44,266,1.181,1.761,1.0,3.457,188,0,0.0,0.001780821917808219,91.37234042553192,1.0
487,7d063aa96e7a065ed5ff9deb7c851bddhrxdj,16,3,11,1.0,1.222,1.0,1.778,9,0,0.0,0.0004218630527065152,182.44444444444446,0.0
488,9dd7e7ef94a7bc5bc9f98c42099910e7o76qh,32,14,31,1.4380000000000002,1.8130000000000002,1.0,2.0,16,0,0.0,0.0003734129947722181,119.5625,0.0
489,bf65e77ce8676fbab6fc78b70c50f05a8da8a,1260,7,241,1.8330000000000002,18.083,1.0,105.0,12,0,0.0,0.012471543106008115,122.41666666666669,0.0
490,ec6d3fbd8408ba43891370d4ffe41eabhnwbs,10,2,2,2.0,1.0,1.0,10.0,1,0,0.0,4.786383695662579e-05,845.0,0.0
491,f35082c6d72f1f1be3dd23f949db1f577t6wd,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,4.786383695662578e-06,845.0,1.0
492,f3ad2931359bca59c36ce55ba82f9af8enbi8,48,1,18,1.0,1.314,1.0,1.371,35,1,0.028571428571428567,0.002927543303244694,39.25714285714286,0.0
493,1bb7a8c04e70386f5496322158e9fc3ef6d84,125,16,110,1.163,1.837,1.0,2.551,49,5,0.1020408163265306,0.0003958088591522091,63.673469387755105,0.0
494,385325103b3eb54b0b974523fb7a13e02go5s,5,4,5,1.0,1.0,1.0,1.0,5,0,0.0,9.486585967442039e-05,130.6,0.0
495,38d9e2e83f25229bd75bfcdc39d776baz5zu2,3814,54,2162,1.194,4.773,1.0,17.657,216,2,0.009259259259259259,0.0023271564637472467,134.9907407407407,0.0
496,5920a92dc2b65e257061017a04eb5361tpa9b,641,14,138,3.8569999999999998,9.952,1.0,30.524,21,1,0.047619047619047616,0.0021334948709585085,188.7142857142857,1.0
497,98783b6bd490f32f56c315307643c824nimw1,11,4,10,1.111,1.111,1.0,1.222,9,0,0.0,0.00011941854027118864,305.1111111111111,0.0
498,9df0031595e4105e4530ceee1a08faf319vvb,136,21,115,1.294,2.02,1.0,2.667,51,1,0.0196078431372549,0.00017671862107499498,153.94117647058823,0.0
499,b37b352197594dae96bb9219bf59d656oz79f,12,2,6,1.0,1.571,1.0,1.714,7,0,0.0,1.8412109030372312e-05,453.28571428571433,0.0
500,c277151116ce38d8245f9f2308807af8t4nnj,4184,106,2629,1.4809999999999999,3.97,1.0,10.485999999999999,399,3,0.0075187969924812035,0.0020953147879946075,107.25313283208021,1.0
501,d38b2db568fb71174bf883554bea939ccts4m,2,1,2,1.0,1.0,1.0,1.0,2,0,0.0,4.1090543011525896e-05,478.0,0.0
502,d645e4b8b043a18bb1c8689572ad4fe16q3np,43,1,21,1.0,1.571,1.0,2.048,21,0,0.0,0.0024381946019505557,142.9047619047619,0.0
503,e5fd2ebbf5bac9ddc73ce524e1b33c3akti0q,57,1,41,1.0,1.625,1.0,3.563,16,0,0.0,0.006914119359534207,54.3125,0.0
504,055eb52087e0080b8ebca74be4f823f5c819l,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,0.001579778830963665,67.0,0.0
505,0fa357965f89388d8e7eb8cbc3b85c6bnnro4,123,6,87,1.0,2.239,1.0,2.674,46,1,0.021739130434782608,0.0006721495122817562,127.7391304347826,0.0
506,11e47dc08d7fa4d1a1953b5868892f72qvlho,10,6,9,1.3330000000000002,1.0,1.0,1.6669999999999998,6,0,0.0,3.182848267257404e-05,380.0,0.0
507,179a23cad40c51dd7804069bf769d11e1ftk9,10312,132,5336,1.5530000000000002,5.222,1.0,32.225,320,1,0.003125,0.008095411553389522,84.021875,0.0
508,37d71b4ae830fcfa6f0c4f65ec386414n8h5l,5,3,5,1.0,1.25,1.0,1.25,4,1,0.25,9.01154198297179e-06,439.5,0.0
509,5fc9437841f1dbbe63a3a933c48472fcohutg,2,1,2,1.0,2.0,1.0,2.0,1,0,0.0,9.572767391325157e-06,845.0,0.0
510,6c0030ed696c4156b6ea3472374f6b54s4ih4,304,23,256,1.214,2.657,1.0,4.343,70,0,0.0,0.00036589211478420784,206.28571428571428,0.0
511,7291b7fba1b597d66bb8efd45fd0d354q71ka,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,0.00016404199475065617,350.0,0.0
512,85155ae64ccbde01b48fbf4b3f1b739exmqyu,15,2,14,1.3330000000000002,2.167,1.0,2.5,6,0,0.0,7.036340352473743e-05,400.33333333333326,0.0
513,c843f90bae7231af13dd0e064a469704drz2x,17,3,14,1.0,1.091,1.0,1.545,11,0,0.0,0.00013238844326765828,253.0,0.0
514,0f8cb1baa83fefac10f885f79149bf13kn4nw,1370,49,1104,1.0979999999999999,3.036,1.0,4.077,336,6,0.017857142857142856,0.0025209078948579,86.74107142857143,0.0
515,1b268ea4fe034638a92d683b94bcb330vee4w,4,2,4,1.0,1.0,1.0,1.0,4,0,0.0,8.61103935244984e-05,315.5,0.0
516,340bc29eeeb9b9d04eb1fb72a1a9a2444brgk,48,12,45,1.545,3.182,1.0,4.364,11,0,0.0,0.0002061076568994538,191.45454545454547,0.0
517,403640a20dbd2c4bf554e558de137deckn70o,2,1,1,1.0,1.0,1.0,1.0,2,0,0.0,0.00020155195001511641,319.5,0.0
518,49c3957287d24e69713e4355933b74baoijix,16,1,15,1.0,2.0,1.0,2.0,8,0,0.0,0.010269576379974324,44.875,0.0
519,54379b25f1f35d9df78da9cd774cef74u5wt9,24,4,24,1.0,1.9169999999999998,1.0,2.0,12,0,0.0,0.0008011750567498997,90.0,0.0
520,6b3cff1e3d9398d4c125e7bcf612192dy1gwn,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,0.00026723677177979693,279.0,0.0
521,72dd0e4788d25f62cc2ba942bb9499dc7quqj,47,9,40,1.0,1.4809999999999999,1.0,1.7409999999999999,27,0,0.0,0.00021658786554962627,246.48148148148152,0.0
522,7a71e329f3f2da98a3f82e7bfcb705a0t5822,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,5.2526525895577274e-05,282.0,0.0
523,7b31d9d8b5e749cdd2c300cbcbb5f875kjlsz,1601,31,12,1.9769999999999999,7.527,1.0,12.220999999999998,131,7,0.053435114503816786,0.00106234597310493,131.74045801526717,1.0
524,adc548d88b9a307ce0b58a0d11d3ae14gcfon,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0009285051067780873,184.0,0.0
525,dfb23124fba16b7778f65c1c8d091f949jz0k,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0006697923643670463,176.0,0.0
526,f12120e467869d3d5dbf7c7d0566a8e7bmmhk,2,1,2,1.0,1.0,1.0,2.0,1,0,0.0,2.799316966660135e-05,600.0,0.0
527,fa64fdb8ad70e86efbfc31179e93e99egd27l,40,8,21,1.125,1.188,1.0,2.5,16,0,0.0,0.00018672480032116666,204.3125,0.0
528,074daf9a99b01591cb0637cb95c32600roriz,56,10,45,1.0290000000000001,1.4569999999999999,1.0,1.6,35,1,0.028571428571428567,0.003651776980762961,33.885714285714286,0.0
529,2e07d37dd022e72ab04da76f51edaa13qk5rv,2,2,2,1.0,1.0,1.0,1.0,2,0,0.0,0.0001825150574922431,219.0,0.0
530,2eaf4eef52d5b17615d08bf77386fa42yotej,253,8,24,1.0,1.642,1.0,3.123,81,13,0.16049382716049382,0.004477321393809615,44.02469135802468,0.0
531,461b089147eb78c582ca8a30fa7581a7mflo5,12,3,9,3.0,4.0,1.0,12.0,1,0,0.0,5.743660434795095e-05,845.0,0.0
532,47e0637718480102d235233c83661a7850foh,6,5,5,1.0,1.0,1.0,1.2,5,0,0.0,0.00015408716197128842,166.0,0.0
533,915ccac760c7359a446100fd1a54bbf6oyrzf,3341,57,1972,1.28,5.121,1.0,8.437000000000001,396,2,0.005050505050505051,0.002827864238816986,121.61616161616163,0.0
534,a447127835855849fa2ee496d05e0847fgt68,1349,35,989,1.0390000000000001,3.787,1.0,7.579,178,0,0.0,0.0022380903398778263,164.92696629213484,0.0
535,b2d3db61ddb119aa4e5f43e1bf72e349xr5tp,1144,19,875,1.026,4.877,1.0,7.381,155,1,0.0064516129032258064,0.0014220578071470836,182.8709677419355,0.0
536,e704e6fedbe6caa9b434509d085f4c97nq6k1,8,5,8,1.0,1.0,1.0,1.0,8,0,0.0,0.00046879578083797245,169.75,0.0
537,f219cbb3d454b32953619d5a4551f56dcg7gy,8,2,8,1.0,1.0,1.0,1.143,7,0,0.0,0.0008978675645342312,47.714285714285715,0.0
538,f416aeaaafcbb66aabb77347776db008qw96o,12960,97,8219,1.194,7.763999999999999,1.0,19.518,664,38,0.0572289156626506,0.01499290266528923,78.72439759036145,0.0
539,fe19fadb955fee4c5fcd0e30e56e1542kx66p,112,8,41,1.0,2.0,1.0,2.947,38,0,0.0,0.001236435092677434,111.05263157894736,0.0
540,fec57d2db5692eb144a71aaa35a11b58delkw,4,2,4,1.0,1.0,1.0,1.0,4,0,0.0,0.0005701254275940707,167.5,0.0
541,20cb327bff59dc8f4fe1ac68a30f02eb6jrq6,13,3,13,1.0,1.2,1.0,1.3,10,0,0.0,0.00010138507611679561,273.9,0.0
542,2a4654987b59646a120ac74301339afc4eylt,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,3.8722168441432724e-05,454.0,0.0
543,6affd6d2976aa7c48dac70612fc8e31ddo7j5,299,1,1,1.0,2.0,1.0,33.222,9,0,0.0,0.026922384296776517,108.77777777777777,1.0
544,721e69fd30e33488bf82b7e2f9c8cee28a9ea,43,12,37,1.0,1.393,1.0,1.536,28,0,0.0,0.0002363273628614297,211.92857142857144,0.0
545,77bc113594866d4902d6f867a456750c9vvmu,266,10,188,1.156,2.6889999999999996,1.0,5.9110000000000005,45,1,0.022222222222222227,0.000441433696990617,131.24444444444444,0.0
546,85371e59ea43c33c7e481ba3c214e893ail7f,12,1,12,1.0,1.714,1.0,1.714,7,0,0.0,0.0024247322691452818,93.42857142857143,0.0
547,9211adb9cc770c78a70b55441acd146bfxnz2,75,12,63,1.1520000000000001,2.03,1.0,2.273,33,0,0.0,0.0002846807589968609,130.3939393939394,0.0
548,96f31c5b3baa8704096cc8d4301b4c96i6fyp,80,15,71,1.6469999999999998,2.294,1.0,2.353,34,0,0.0,0.00023419135189885277,175.8529411764706,0.0
549,a262e805f766306f4adb38211abf235akxqh8,25,8,25,2.2,4.8,1.0,5.0,5,0,0.0,0.00011630936429953848,264.0,0.0
550,a58ace8b671a7531c88814bc86b2a34cf0crb,192565,76,53405,1.341,44.735,1.0,257.44,748,272,0.3636363636363637,0.2155412680965568,37.310160427807496,0.0
551,ba266f4898bf572447ad65856b362595yjt2a,652,40,479,1.077,2.269,1.0,2.786,234,1,0.004273504273504274,0.0004216838638659615,198.5769230769231,0.0
552,c128bfe7aba668d71126d51b32428c01tkq99,418,7,270,1.186,4.671,1.0,5.971,70,1,0.014285714285714284,0.0012241730242638124,141.35714285714286,0.0
553,c8a99985c7bf230f475a8e9be6a17d7a08r3x,2,1,2,1.0,1.0,1.0,1.0,2,0,0.0,0.00014204545454545454,353.5,0.0
554,c9f94611f4c9afd3a3153da9654e7310jr201,5,3,4,1.0,1.0,1.0,1.0,5,0,0.0,3.383659630910408e-05,391.4,0.0
555,f895a8d9d7974b3ee7f1f04a25a950e9v63ps,152,23,121,1.022,1.604,1.0,1.67,91,1,0.01098901098901099,0.0005484454098366572,123.6043956043956,0.0
556,01067975436d123f717ee5aba0dd4bbfa0937,543,71,398,4.882,10.412,1.0,31.941,17,1,0.05882352941176471,0.0021742525256165392,142.88235294117646,0.0
557,171fbac128e6dcb51d0f07cf7ed8bd3er891e,279,1,276,1.0,1.0,1.0,46.5,6,2,0.3333333333333333,0.05883593420497681,23.0,0.0
558,20a2d48ac3400228e7a0296aaa596a0fvckdc,5,3,5,1.0,1.0,1.0,1.0,5,0,0.0,8.881152418337802e-06,311.8,0.0
559,2a7d1f9483d34546c4d099e36e3a79790qvjm,3351,76,2071,1.2109999999999999,5.992999999999999,1.0,11.595,289,11,0.03806228373702422,0.005574983612775713,103.17301038062284,0.0
560,3e0bbd7d75cf543a56919ff5069b31a9gcbql,69,13,60,2.222,4.7780000000000005,1.0,7.667000000000001,9,0,0.0,0.00011435048922122346,357.33333333333326,0.0
561,5324221d38a79636bc4560cbcf2d75c4gimrm,22,5,17,1.1,1.2,1.0,2.2,10,0,0.0,9.233997901364114e-05,186.1,0.0
562,6679d668a393f336ba9d1cb6a154e03aifmkr,45,14,33,1.147,1.206,1.0,1.324,34,0,0.0,0.0002002304875389893,195.52941176470588,0.0
563,6aeab198df208f8628825f7eb3ec3701p2ybk,162,24,149,1.2,2.255,1.0,2.945,55,1,0.01818181818181818,0.0004181832262061488,136.6,0.0
564,74ecf5f9adfa4dcca4dcf020209db81arynmk,5,4,5,1.0,1.0,1.0,1.25,4,0,0.0,7.029481646023422e-05,356.5,0.0
565,7b5bd948eb1d8075be58ec9240927bb59ugz3,2,1,1,1.0,1.0,1.0,2.0,1,0,0.0,0.006024096385542169,71.0,0.0
566,b4210edd4ec9bf872c7108fdb3c6aae9cjwz7,47,2,12,1.0,4.25,1.0,5.875,8,0,0.0,0.0016417493363140982,51.75,0.0
567,b6a3aa8c0f2302fa35d7b809d9371deeypvyh,359,26,298,1.024,2.134,1.0,2.827,127,2,0.015748031496062992,0.0006945196787024282,174.64566929133858,0.0
568,d63671871e4010e904b9419e48781565weafn,75,2,32,1.0,2.833,1.0,6.25,12,0,0.0,9.806344312516426e-05,432.58333333333326,0.0
569,e1fb642deec7b382433de94983d97681o14ko,1081,53,799,1.217,2.8819999999999997,1.0,4.11,263,1,0.0038022813688212928,0.0010001221240706543,139.5855513307985,0.0
570,fae553f133602fba6e9e6051dfb27fefkruax,252,9,112,1.0,1.87,1.0,5.478,46,1,0.021739130434782608,0.0031934306569343066,119.0,1.0
571,10f1460119f9e42bcccd0f68ef59cc830pwtq,40,13,31,1.03,1.061,1.0,1.212,33,0,0.0,0.00014181027911808186,177.3939393939394,0.0
572,120c8b384858420c4e46e354c86f4ca393w0i,3783,83,2353,1.676,5.941,1.0,10.115,374,3,0.008021390374331552,0.0017798835053777606,137.24064171122996,0.0
573,716079d1913959ccae0307f760bcddddt6d4o,2,1,2,1.0,1.0,1.0,1.0,2,0,0.0,9.564893016671609e-06,437.5,0.0
574,84c7bbdc12233f88f35c2c3b8f178803ta03m,8,3,3,1.0,1.25,1.0,2.0,4,0,0.0,1.4539004514360901e-05,338.75,0.0
575,86091a1e6c99358936979baf67d54457x1dzy,7,6,6,1.167,1.0,1.0,1.167,6,1,0.16666666666666666,0.0001876424071840236,133.83333333333334,0.0
576,86a626c876e7eb4be35f4f0b0a78f97a1rn7h,12,3,12,1.0,1.222,1.0,1.3330000000000002,9,0,0.0,0.0001954429225231681,164.44444444444446,0.0
577,d4a84bdffb9543626fdd42c879343ce26ds4l,19,9,17,2.0,3.2,1.0,3.8,5,0,0.0,3.4276168501644355e-05,380.2,0.0
578,e8e4603ed284adbd252a7a601f9bffe09oq6f,8,4,7,4.0,4.0,1.0,8.0,1,0,0.0,3.8291069565300626e-05,845.0,0.0
579,8126928a319468b6da5edce4097d2398xwita,88,10,81,3.667,16.0,1.0,29.333000000000002,3,0,0.0,0.00041613861198857514,335.0,0.0
580,8a4fc219f01e1fe6d4328b0a47fc54905iv05,167,15,148,1.0,2.841,1.0,3.795,44,0,0.0,0.0009824396270259141,119.0909090909091,1.0
581,8bc2a424939c50eaf4a652e253421b0f9b0y9,817,32,608,1.4069999999999998,4.062,1.0,5.6339999999999995,145,3,0.020689655172413796,0.0011665812316070693,141.61379310344827,0.0
582,961ab8cb7952191816db53f8a11a35fe1zecm,44,10,37,1.286,2.214,1.0,3.1430000000000002,14,0,0.0,0.00014275795388918092,196.5,0.0
583,b28e6a39ef0cdda29c5e350e048c3a813idk1,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,0.000255885363357216,327.0,0.0
584,d5f997729fd5a0aa13307e027804de515jziv,828,46,642,1.86,4.4910000000000005,1.0,7.263,114,0,0.0,0.0006661372966893459,151.03508771929825,0.0
585,d7b66d95bcfba06122dc6f7a3c605fd73239a,45,2,41,1.0,1.4780000000000002,1.0,1.9569999999999999,23,0,0.0,6.50213848110045e-05,257.4347826086956,0.0
586,eaad20ae39d343daf76adc0b1a4984faumuzj,73,1,52,1.0,16.0,1.0,24.333000000000002,3,0,0.0,0.002719010727056019,177.66666666666663,0.0
587,f4189a40cc622eaef015a19d75d9fe21mylhz,4,1,4,1.0,1.0,1.0,1.0,4,0,0.0,1.873106406492187e-05,331.75,0.0
588,0eeffc5039b27a4dc2e420eca75b1fa55rv5q,41,1,12,1.0,2.0,1.0,2.278,18,4,0.2222222222222222,0.004365882227664785,36.055555555555564,0.0
589,53856dce9187b16f2cf5e4e58f5d0397h7tz6,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0002615062761506276,157.0,0.0
590,6533b670e02ccf583288ba7c8f5fb1carmirt,425,3,340,1.0,1.3330000000000002,1.0,10.897,39,0,0.0,0.03044412607449857,33.02564102564103,1.0
591,7eaefc97fbf6af12e930528151f86eb91bafh,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,4.786383695662578e-06,845.0,0.0
592,8f086b809805064f3c4a5dd48327c0f51yplz,329,40,289,1.505,2.495,1.0,3.392,97,2,0.020618556701030927,0.0002840058113286379,145.44329896907215,1.0
593,aea096a392f55d95c3e45251931e9755a9t3o,9582,77,5857,1.26,9.383,1.0,23.955,400,10,0.025,0.0048295908456521845,107.67,0.0
594,c5863a228287327c9980d12a632985da9vi29,532,35,450,1.0,2.195,1.0,2.728,195,1,0.005128205128205128,0.0009960662870880227,133.84102564102565,0.0
595,d092609f5140c62ec64ddd7615c25792qgdrd,14,2,12,1.0,1.857,1.0,2.0,7,0,0.0,0.0010851030847930554,99.71428571428572,0.0
596,e429d13bc2c7acc82d8d68fa020546c38v82z,12,4,12,1.0,1.091,1.0,1.091,11,0,0.0,0.0008297607523164156,85.0909090909091,0.0
597,ec86220eb6ce57c91a02a7356b342599jrcut,114,11,97,1.075,1.849,1.0,2.151,53,0,0.0,0.00013761152267149836,210.32075471698116,0.0
598,f939c17ffc7c39ac9b35b69e5e75179fv9pe2,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,6.087538808059901e-05,146.0,0.0
599,037d9f10da403d8d5f94b6e2957a3702f6x07,12901,45,5128,1.044,8.304,1.0,21.791999999999998,592,105,0.17736486486486486,0.03426678743223538,25.922297297297302,0.0
600,3128932859bba46f57cdd19579c42e05lif6h,21,1,15,1.0,1.714,1.0,3.0,7,0,0.0,0.01,43.85714285714285,0.0
601,332484ddd66b9a3db89ee68f08b1288amq90u,89,8,76,1.0,1.39,1.0,1.508,59,0,0.0,0.0002170091265748401,241.4067796610169,0.0
602,4dd2a50e589cde2802c4bab143dea61ak517w,3,1,3,1.0,1.0,1.0,1.5,2,0,0.0,5.4210238145576175e-06,847.0,0.0
603,64885ec89a54c64598b2d196e1fe2e351cd60,9,2,9,1.0,1.125,1.0,1.125,8,0,0.0,1.3750660795643793e-05,488.875,0.0
604,68d0de6b2b019e4f93fe89ef3c9d3e21zajj9,68,4,7,1.0,1.0,1.0,4.25,16,0,0.0,0.0014663388967956182,102.0625,0.0
605,97db2350652f8d01237fc4c59a470eb81h9gs,16,4,16,1.6669999999999998,4.667,1.0,5.332999999999999,3,0,0.0,7.603586992163554e-05,331.0,0.0
606,a4e83190edb97fefdc4a6cbfd00f41fbm7c4o,8787,64,4450,1.163,4.524,1.0,17.504,502,27,0.053784860557768925,0.010134503908709885,74.36653386454185,1.0
607,b7e16fd4fd9ff04b7d741b70730b7b6b1aw84,743,33,592,1.051,2.911,1.0,4.732,157,2,0.012738853503184714,0.0016700870108589372,137.7579617834395,0.0
608,fba0c76970a464cfa9c043c906442f0eg53a2,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0010976948408342481,13.0,0.0
609,2794512e8edad5f99d28c33c7560fccb9zl8i,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,0.002652519893899204,50.0,0.0
610,4f7331589f84c6359bd693513bc9d7ddlitos,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,2.8236622899901173e-05,377.0,0.0
611,5db8eed67a7b648d1f2173b665b79de2vwdlu,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0010050251256281408,108.0,0.0
612,61a4da78a5aa5bebcb3e9818a46771766gtq7,163,7,11,1.0,1.485,1.0,4.939,33,0,0.0,0.0028855686163432944,79.06060606060606,0.0
613,96b90af2d3eea4d3b2bc725e1c92e212qu52g,6127,8,3047,1.003,6.277,1.0,18.455,332,28,0.08433734939759037,0.03077394435877989,35.846385542168676,1.0
614,a1f4d216a1a92507d97166151d7c9fe37bei4,5,3,5,1.0,1.0,1.0,1.0,5,0,0.0,0.00019398642095053346,151.8,0.0
615,b191c73f160bb9320dd3715bc3ffed26ymluh,10,4,10,1.0,1.0,1.0,1.0,10,0,0.0,0.0001351205275105394,295.2,0.0
616,bd6adbe79fcb843aeb97546947af1236kbg7p,43,10,38,1.032,1.258,1.0,1.3869999999999998,31,0,0.0,0.0003114565300845278,219.70967741935485,0.0
617,10c1e1164e3f8298df9a35c891f67babiycsr,10,5,10,1.111,1.111,1.0,1.111,9,0,0.0,5.505789337488369e-05,385.11111111111114,0.0
618,1680b6a12fdc8c64645c00ae8048f99c6uzoz,40,4,34,1.0,3.0,1.0,4.0,10,0,0.0,0.0013749957031384276,94.7,0.0
619,1982c4b164171180d480166feae881ecmxsgl,6,1,6,1.0,1.0,1.0,1.0,6,0,0.0,0.0008968609865470852,118.0,0.0
620,4af5e2532224f9f7d1d039704573d9205jbkv,2092,25,1496,1.185,3.2439999999999998,1.0,15.495999999999999,135,0,0.0,0.0016091763048019913,235.9259259259259,0.0
621,519c0f3b989c8e1781e0910f685980ce15wzr,3,2,3,1.0,1.0,1.0,1.0,3,0,0.0,3.746862003072427e-05,434.33333333333326,0.0
622,786fd201d9c952bc3453d4b3a6fa64046d8wb,8,2,3,1.0,1.0,1.0,1.6,5,0,0.0,0.00039672700223158936,222.8,0.0
623,9a272c3baede0633bab0e15ff98d207e3ldpv,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,0.014492753623188406,28.0,0.0
624,e54c3b01eab75ad3a616d56dd06ebef758ua8,3,2,3,1.5,1.5,1.0,1.5,2,0,0.0,5.4210238145576175e-06,847.0,0.0
625,f6a7e7b14d39804c7d15627e2fa384a1cq892,1,1,1,1.0,1.0,1.0,1.0,1,0,0.0,0.015151515151515154,16.0,0.0
626,f8d0d52114da74d98800dc7553008705dth38,22,4,4,1.1,1.0,1.0,1.1,20,0,0.0,2.865971538297196e-05,276.4,0.0
627,42c407eb70ddacdcd59d63f22caaafc4fa0p2,345,12,88,1.0,3.0580000000000003,1.0,6.635,52,0,0.0,0.006262820629186559,43.269230769230774,1.0
628,9dc039dc57fd67bd9e7157f4f697ae7eloov1,896,30,425,2.0909999999999997,11.745,1.0,16.291,55,0,0.0,0.0015425987969106705,158.47272727272727,0.0
629,b217ca4cdea62a3977481e398d2cc9bd4sxht,8,2,8,1.0,1.0,1.0,1.0,8,0,0.0,0.00014645577035735208,329.75,0.0
630,b2968116361fd43589bde8eca72c5767o71qc,6,5,6,1.0,1.0,1.0,1.2,5,0,0.0,1.965280052407468e-05,421.6,0.0
